bandwidth_state,causal_destination_switches,causal_method_switches,causal_redirected_sessions,context_seed,control_cutoff_shed_w,control_eventual_success,control_shortfall_fraction,control_shortfall_w,control_target_s,detection_at_s,fault_at_s,fault_axis,healthy_east_load,initial_impaired_sessions,migration_cutoff_s,move_concurrency,no_extrapolation,observation_horizon_s,outcome,pending_impaired_sessions,power_deadline_s,predecision_fraction,predecision_shed_w,prefill_state,qualifies,repair_cutoff_shed_w,repair_solver_error,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
none,0,0,0,447,25.13828098064681,True,0.1872082270502276,5.790035246540526,32.028638796068506,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,27.54932442132315,,32.0286387960685,30.928316227187338,12.990089585718902,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,447,20.31619409929411,True,0.34311994387087624,10.61212212789323,118.1015806003549,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,20.31619409929411,,117.1015806003549,30.928316227187338,12.990089585718902,common_workload_multiaxis,0.5,1.0
germany,0,0,0,447,28.68562795638374,True,0.15682950842991802,5.335519893522331,36.99304249451325,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.683457361050387,,35.99304249451325,34.02114784990607,18.245855004162383,common_workload_multiaxis,0.55,1.0
none,0,0,0,447,29.30536755717489,True,0.13861320357373544,4.715780292731182,67.35096688360656,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,29.30536755717489,,65.35096688360656,34.02114784990607,18.245855004162383,common_workload_multiaxis,0.55,2.0
germany,0,0,0,447,23.48545127115557,False,0.30968080869086817,10.535696578750503,168.8597191960195,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,23.48545127115557,,167.8597191960195,34.02114784990607,18.245855004162383,common_workload_multiaxis,0.55,1.0
germany,0,0,0,447,28.68562795638374,True,0.22709371606075818,8.428351516241065,53.25664962438243,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.683457361050387,,52.25664962438243,37.113979472624806,18.785262306041602,common_workload_multiaxis,0.6,1.0
none,0,0,0,447,29.30536755717489,False,0.2103954366092575,7.808611915449916,144.24013171012842,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,29.30536755717489,,142.24013171012842,37.113979472624806,18.785262306041602,common_workload_multiaxis,0.6,2.0
germany,0,0,0,447,23.48545127115557,False,0.36720740796662915,13.628528201469237,223.65768284976772,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,23.48545127115557,,222.65768284976772,37.113979472624806,18.785262306041602,common_workload_multiaxis,0.6,1.0
germany,0,0,0,447,28.68562795638374,False,0.286548045594546,11.521183138959799,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.683457361050387,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,447,29.30536755717489,False,0.2711342491777761,10.90144353816865,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,29.30536755717489,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,447,23.48545127115557,False,0.4158837611999654,16.72135982418797,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,23.48545127115557,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,447,28.68562795638374,False,0.3375088994806499,14.614014761678533,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,29.683457361050387,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,447,29.30536755717489,False,0.3231960885222207,13.994275160887383,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,29.30536755717489,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,447,23.48545127115557,False,0.45760634968568215,19.814191446906705,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,23.48545127115557,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,448,35.58728642895751,True,0.0,0.0,23.71960730918987,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,35.58728642895751,,22.780565055836163,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,0.9390422533537048
none,0,0,0,448,23.903235209732202,True,0.22714075237240958,7.025081017455136,35.34059482143411,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,3,30.0,0.0,0.0,germany,False,23.903235209732202,,35.340594821434095,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.4210854715202004e-14
germany,0,0,0,448,23.903235209732202,True,0.22714075237240958,7.025081017455136,78.58892250853424,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,23.903235209732202,,78.58892250853422,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.4210854715202004e-14
germany,0,0,0,448,18.81901793369667,False,0.4468435334186225,15.202129916209401,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,19.81684733836329,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,448,19.801000054997303,False,0.4179796595236874,14.220147794908769,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,19.801000054997303,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,448,14.299328931469802,False,0.5796929311569574,19.72181891843627,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,14.299328931469802,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,448,18.81901793369667,False,0.4929399056337373,18.294961538928135,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,19.81684733836329,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,448,19.801000054997303,False,0.4664813545633801,17.312979417627503,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,19.801000054997303,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,448,14.299328931469802,False,0.614718520227211,22.814650541155004,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,14.299328931469802,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,448,18.81901793369667,False,0.531944528277296,21.38779316164687,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,19.81684733836329,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,448,19.801000054997303,False,0.507521250366197,20.405811040346236,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,19.801000054997303,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,448,14.299328931469802,False,0.6443555571328101,25.907482163873738,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,14.299328931469802,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,448,18.81901793369667,False,0.5653770619717748,24.480624784365602,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,19.81684733836329,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,448,19.801000054997303,False,0.5426983039114687,23.49864266306497,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,19.801000054997303,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,448,14.299328931469802,False,0.6697587316233237,29.00031378659247,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,14.299328931469802,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,1,2,2,449,25.65894622885321,True,0.17037364593750892,5.269369998334128,52.513888029409884,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,28.335953507839747,,30.210315080105204,30.928316227187338,17.700680238422457,common_workload_multiaxis,0.5,22.30357294930468
none,0,0,0,449,19.559682374812382,True,0.36758010907756533,11.368633852374955,83.57159699017126,2.0,1.0,prefill,0.5,9,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,19.559682374812382,,82.57159699017124,30.928316227187338,17.700680238422457,common_workload_multiaxis,0.5,1.0000000000000142
germany,0,0,0,449,17.148638934136045,False,0.44553596748788915,13.779677293051293,181.94339548987688,2.0,1.0,joint,0.5,13,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,17.148638934136045,,181.94339548987688,30.928316227187338,17.700680238422457,common_workload_multiaxis,0.5,0.0
germany,0,0,0,449,23.06973452308179,False,0.32190017147979666,10.95141332682428,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.06973452308179,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,449,22.313554915330798,False,0.344126923236883,11.707592934575274,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,22.313554915330798,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,449,18.904682069987814,False,0.44432556616281227,15.116465779918258,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,18.904682069987814,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,449,23.06973452308179,False,0.37840849052314696,14.044244949543014,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.06973452308179,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,449,22.313554915330798,False,0.39878301296714275,14.800424557294008,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,22.313554915330798,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,449,18.904682069987814,False,0.4906317689825779,18.20929740263699,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,18.904682069987814,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,449,23.06973452308179,False,0.4262232220213664,17.137076572261748,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.06973452308179,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,449,22.313554915330798,False,0.4450304735081318,17.89325618001274,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,22.313554915330798,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,449,18.904682069987814,False,0.5298139405993026,21.302129025355725,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,18.904682069987814,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,449,23.06973452308179,False,0.4672072775912688,20.22990819498048,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.06973452308179,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,449,22.313554915330798,False,0.48467115397183663,20.986087802731475,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,22.313554915330798,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,449,18.904682069987814,False,0.5633986591279239,24.39496064807446,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,18.904682069987814,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,450,37.217014725624935,True,0.0,0.0,20.451128191719874,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,37.217014725624935,,18.451128191719874,30.928316227187338,15.747107619012255,common_workload_multiaxis,0.5,2.0
none,0,0,0,450,29.901319760846604,True,0.03320570246362002,1.0269964663407336,28.365859062662025,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,germany,False,29.901319760846604,,27.365859062662025,30.928316227187338,15.747107619012255,common_workload_multiaxis,0.5,1.0
germany,0,0,0,450,27.490276320170267,True,0.11116156087394387,3.438039907017071,71.54043134527485,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,27.490276320170267,,70.54043134527485,30.928316227187338,15.747107619012255,common_workload_multiaxis,0.5,1.0
germany,0,0,0,450,26.417159960038333,False,0.22350768185173778,7.603987889867739,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.41498936470498,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,450,26.55559633059343,False,0.21943855487325223,7.4655515193126405,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.55559633059343,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,450,21.733509449240785,False,0.3611764792556584,12.287638400665287,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,21.733509449240785,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,450,26.417159960038333,False,0.2882153750307596,10.696819512586472,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.41498936470498,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,450,26.55559633059343,False,0.28448534196714786,10.558383142031374,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.55559633059343,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,450,21.733509449240785,False,0.4144117726510202,15.38047002338402,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,21.733509449240785,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,450,26.417159960038333,False,0.34296803848993196,13.789651135305206,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.41498936470498,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,450,26.55559633059343,False,0.33952493104659803,13.651214764750108,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.55559633059343,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,450,21.733509449240785,False,0.459457020908634,18.473301646102755,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,21.733509449240785,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,450,26.417159960038333,False,0.38989889288350826,16.88248275802394,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.41498936470498,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,450,26.55559633059343,False,0.38670172168612676,16.744046387468842,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.55559633059343,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,450,21.733509449240785,False,0.49806723370087447,21.56613326882149,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,21.733509449240785,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,451,37.00201401835115,True,0.0,0.0,18.486414675463024,2.0,1.0,bandwidth,0.5,3,25.0,4,True,120.0,unchanged,3,30.0,0.0477688487538513,1.4774100600677968,none,False,37.00201401835115,,16.486414675463024,30.928316227187338,11.61315709995093,common_workload_multiaxis,0.5,2.0
none,0,0,0,451,25.13828098064681,True,0.1872082270502276,5.790035246540526,73.05727759213701,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,25.13828098064681,,73.05727759213701,30.928316227187338,11.61315709995093,common_workload_multiaxis,0.5,0.0
germany,0,0,0,451,22.727237539970474,True,0.2651640854605515,8.201078687216864,73.08502222725349,2.0,1.0,joint,0.5,13,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,22.727237539970474,,73.08502222725349,30.928316227187338,11.61315709995093,common_workload_multiaxis,0.5,0.0
germany,0,0,0,451,34.271688008532465,True,0.0,0.0,22.62598775939655,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,34.271688008532465,,20.57281527971889,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,2.053172479677663
none,0,0,0,451,27.54932442132315,False,0.19022942603627616,6.471823428582923,129.2846587403678,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,28.547153825989795,,127.2846587403678,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,2.0
germany,0,0,0,451,27.54932442132315,False,0.19022942603627616,6.471823428582923,177.3376278537615,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.547153825989795,,175.3376278537615,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,2.0
germany,0,0,0,451,34.271688008532465,True,0.07658277297342392,2.842291464092341,79.70505153986558,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.271688008532465,,77.65187906018792,37.113979472624806,20.992737252149773,common_workload_multiaxis,0.6,2.053172479677656
none,0,0,0,451,27.54932442132315,False,0.25771030719991983,9.564655051301656,206.17382356688967,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,28.547153825989795,,204.17382356688967,37.113979472624806,20.992737252149773,common_workload_multiaxis,0.6,2.0
germany,0,0,0,451,27.54932442132315,False,0.25771030719991983,9.564655051301656,286.9335551612579,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.547153825989795,,284.9335551612579,37.113979472624806,20.992737252149773,common_workload_multiaxis,0.6,2.0
germany,0,0,0,451,34.271688008532465,False,0.1476148673600836,5.935123086811075,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.271688008532465,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,451,27.54932442132315,False,0.3148095143383875,12.65748667402039,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,28.547153825989795,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,451,27.54932442132315,False,0.3148095143383875,12.65748667402039,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.547153825989795,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,451,34.271688008532465,False,0.2084995196915062,9.027954709529808,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,34.271688008532465,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,451,27.54932442132315,False,0.36375169188564555,15.750318296739124,,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,28.547153825989795,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,451,27.54932442132315,False,0.36375169188564555,15.750318296739124,,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.547153825989795,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,452,36.04558785975155,True,0.0,0.0,21.530879661032237,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,36.04558785975155,,20.530879661032237,30.928316227187338,17.11705738123167,common_workload_multiaxis,0.5,1.0
none,0,0,0,452,14.90825362085829,True,0.5179739656259307,16.02006260632905,42.54295819410276,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,14.90825362085829,,41.54295819410274,30.928316227187338,17.11705738123167,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,452,14.90825362085829,True,0.5179739656259307,16.02006260632905,63.05727759213701,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,14.90825362085829,,62.05727759213699,30.928316227187338,17.11705738123167,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,452,28.222206132947804,True,0.17045108949709578,5.798941716958268,66.22406358539293,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.04342622613986482,1.4774100600677968,none,False,29.22003553761445,,64.22406358539294,34.02114784990607,18.634541082801874,common_workload_multiaxis,0.55,1.9999999999999858
none,0,0,0,452,28.547153825989795,False,0.1608997453015504,5.473994023916276,149.0175108130851,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,28.547153825989795,,147.0175108130851,34.02114784990607,18.634541082801874,common_workload_multiaxis,0.55,2.0
germany,0,0,0,452,27.54932442132315,False,0.19022942603627616,6.471823428582923,205.3923562415727,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,27.54932442132315,,203.3923562415727,34.02114784990607,18.634541082801874,common_workload_multiaxis,0.55,2.0
germany,0,0,0,452,28.222206132947804,False,0.2395801653723378,8.891773339677002,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.03980737396154275,1.4774100600677968,none,False,29.22003553761445,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,452,28.547153825989795,False,0.2308247665264212,8.56682564663501,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,28.547153825989795,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,452,27.54932442132315,False,0.25771030719991983,9.564655051301656,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,27.54932442132315,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,452,28.222206132947804,False,0.2980739988052349,11.984604962395736,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.03674526827219331,1.4774100600677968,none,False,29.22003553761445,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,452,28.547153825989795,False,0.28999209217823496,11.659657269353744,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,28.547153825989795,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,452,27.54932442132315,False,0.3148095143383875,12.65748667402039,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,27.54932442132315,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,452,28.222206132947804,False,0.3482115703191467,15.07743658511447,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.03412060625275093,1.4774100600677968,none,False,29.22003553761445,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,452,28.547153825989795,False,0.34070694273693247,14.752488892072478,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,28.547153825989795,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,452,27.54932442132315,False,0.36375169188564555,15.750318296739124,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,27.54932442132315,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,453,31.41774722321682,True,0.0,0.0,24.088918640063607,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,32.09062893484149,,23.088918640063607,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.0
none,0,0,0,453,32.35947669917067,True,0.0,0.0,21.93571418586859,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,unchanged,5,30.0,0.0,0.0,germany,False,32.35947669917067,,19.93571418586859,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,2.0
germany,0,0,0,453,27.490276320170267,True,0.11116156087394387,3.438039907017071,106.80272390493568,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,27.490276320170267,,104.80272390493568,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,2.0
germany,0,0,0,453,31.33241520365638,True,0.0790312148817493,2.68873264624969,34.49031663315612,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,31.71050500753188,,31.49031663315612,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
none,0,0,0,453,37.01760664208345,True,0.0,0.0,22.63813144828677,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,unchanged,6,30.0,0.0,0.0,germany,False,37.01760664208345,,20.638131448286767,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.0000000000000036
germany,0,0,0,453,27.490276320170267,True,0.19196505533994895,6.530871529735805,115.79466965965874,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,27.490276320170267,,113.79466965965874,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.0
germany,0,0,0,453,31.33241520365638,True,0.15577861364160353,5.781564268968424,38.725956611900685,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,31.71050500753188,,36.725956611900685,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.0
none,0,0,0,453,37.01760664208345,True,0.0025966719794205785,0.09637283054135537,28.117927813661595,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,37.01760664208345,,26.117927813661588,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.000000000000007
