model,tokens,retained_tokens,bandwidth_gbps,rtt_ms,kv_bytes_per_token,context_MB,kv_GB,context_transfer_s,kv_transfer_s,prefill_tok_s,context_plus_recompute_s,breakeven_prefill_tok_s
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,,,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,300.0,2881.3240248437337,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,1000.0,864.4186915104,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,3000.0,288.1600248437333,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,10000.0,86.4694915104,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,30000.0,28.843624843733334,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,40.0,30.0,393216,3.457552,339.891191808,0.0306915104,68.00823836160001,100000.0,8.6745715104,12715.78690375675
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,,,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,300.0,2881.3236099374935,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,1000.0,864.41827660416,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,3000.0,288.1596099374933,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,10000.0,86.46907660416,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,30000.0,28.843209937493334,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,100.0,30.0,393216,3.457552,339.891191808,0.030276604159999998,27.22129534464,100000.0,8.67415660416,31789.46725939188
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,,,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,300.0,2881.3234024843737,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,1000.0,864.4180691510401,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,3000.0,288.1594024843733,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,10000.0,86.46886915104,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,30000.0,28.843002484373333,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,400.0,30.0,393216,3.457552,339.891191808,0.03006915104,6.82782383616,100000.0,8.673949151039999,127157.86903756752
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,,,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,300.0,2881.3233679088535,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,1000.0,864.41803457552,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,3000.0,288.1593679088533,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,10000.0,86.46883457552,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,30000.0,28.842967908853332,254315.73807513507
2T_MoE_moderate_GQA,864388,864388,800.0,30.0,393216,3.457552,339.891191808,0.03003457552,3.42891191808,100000.0,8.67391457552,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,,,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,300.0,3237.92080768,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,1000.0,971.61480768,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,3000.0,324.09880768,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,10000.0,97.46820767999999,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,30000.0,32.716607679999996,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.1,30.0,393216,3.885096,381.920477184,0.34080767999999995,30553.66817472,100000.0,10.05354768,31.789467259391884
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,,,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,300.0,3237.6721615359997,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,1000.0,971.366161536,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,3000.0,323.850161536,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,10000.0,97.219561536,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,30000.0,32.467961536,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,0.5,30.0,393216,3.885096,381.920477184,0.092161536,6110.757634944,100000.0,9.804901536000001,158.9473362969594
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,,,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,300.0,3237.641080768,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,1000.0,971.335080768,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,3000.0,323.819080768,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,10000.0,97.18848076799999,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,30000.0,32.436880767999995,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,1.0,30.0,393216,3.885096,381.920477184,0.061080768,3055.393817472,100000.0,9.773820768,317.8946725939188
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,,,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,300.0,3237.620360256,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,1000.0,971.314360256,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,3000.0,323.79836025599997,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,10000.0,97.167760256,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,30000.0,32.416160256,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,3.0,30.0,393216,3.885096,381.920477184,0.040360256,1018.484605824,100000.0,9.753100256,953.6840177817563
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,,,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,300.0,3237.6131080768,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,1000.0,971.3071080768,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,3000.0,323.79110807679996,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,10000.0,97.1605080768,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,30000.0,32.408908076799996,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,10.0,30.0,393216,3.885096,381.920477184,0.0331080768,305.56638174719996,100000.0,9.7458480768,3178.946725939188
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,,,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,300.0,3237.61124323072,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,1000.0,971.30524323072,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,3000.0,323.78924323072,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,10000.0,97.15864323071999,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,30000.0,32.40704323072,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,25.0,30.0,393216,3.885096,381.920477184,0.031243230719999997,122.24455269888,100000.0,9.74398323072,7947.36681484797
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,,,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,300.0,3237.6107770191998,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,1000.0,971.3047770192,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,3000.0,323.7887770192,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,10000.0,97.1581770192,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,30000.0,32.4065770192,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,40.0,30.0,393216,3.885096,381.920477184,0.0307770192,76.4140954368,100000.0,9.7435170192,12715.786903756753
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,,,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,300.0,3237.61031080768,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,1000.0,971.30431080768,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,3000.0,323.78831080768,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,10000.0,97.15771080767999,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,30000.0,32.40611080768,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,100.0,30.0,393216,3.885096,381.920477184,0.03031080768,30.58363817472,100000.0,9.74305080768,31789.46725939188
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,,,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,300.0,3237.61007770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,1000.0,971.30407770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,3000.0,323.78807770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,10000.0,97.15747770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,30000.0,32.40587770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,400.0,30.0,393216,3.885096,381.920477184,0.030077701919999998,7.66840954368,100000.0,9.74281770192,127157.86903756752
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,,,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,300.0,3237.61003885096,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,1000.0,971.30403885096,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,3000.0,323.78803885096,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,10000.0,97.15743885095999,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,30000.0,32.405838850959995,254315.73807513507
2T_MoE_moderate_GQA,971274,971274,800.0,30.0,393216,3.885096,381.920477184,0.03003885096,3.8492047718399998,100000.0,9.74277885096,254315.73807513507
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,,,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,300.0,3638.302573973333,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,1000.0,1091.75624064,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,3000.0,364.1715739733333,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,10000.0,109.51694064,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,30000.0,36.75847397333333,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.1,30.0,393216,4.365508,429.146898432,0.37924064,34331.78187456,100000.0,11.29301064,31.78946725939188
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,,,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,300.0,3638.023181461333,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,1000.0,1091.476848128,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,3000.0,363.89218146133334,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,10000.0,109.237548128,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,30000.0,36.47908146133333,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,0.5,30.0,393216,4.365508,429.146898432,0.099848128,6866.380374912,100000.0,11.013618128,158.9473362969594
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,,,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,300.0,3637.988257397333,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,1000.0,1091.441924064,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,3000.0,363.85725739733334,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,10000.0,109.20262406399999,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,30000.0,36.444157397333335,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,1.0,30.0,393216,4.365508,429.146898432,0.064924064,3433.205187456,100000.0,10.978694063999999,317.8946725939188
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,,,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,300.0,3637.964974688,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,1000.0,1091.4186413546665,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,3000.0,363.833974688,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,10000.0,109.17934135466666,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,30000.0,36.420874688,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,3.0,30.0,393216,4.365508,429.146898432,0.041641354666666665,1144.421729152,100000.0,10.955411354666666,953.6840177817564
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,,,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,300.0,3637.956825739733,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,1000.0,1091.4104924064,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,3000.0,363.8258257397333,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,10000.0,109.1711924064,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,30000.0,36.41272573973333,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,10.0,30.0,393216,4.365508,429.146898432,0.0334924064,343.3475187456,100000.0,10.9472624064,3178.946725939188
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,,,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,300.0,3637.954730295893,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,1000.0,1091.40839696256,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,3000.0,363.8237302958933,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,10000.0,109.16909696255999,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,30000.0,36.410630295893334,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,25.0,30.0,393216,4.365508,429.146898432,0.03139696256,137.35700749824,100000.0,10.94516696256,7947.36681484797
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,,,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,300.0,3637.954206434933,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,1000.0,1091.4078731016,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,3000.0,363.8232064349333,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,10000.0,109.16857310159999,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,30000.0,36.41010643493333,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,40.0,30.0,393216,4.365508,429.146898432,0.030873101599999998,85.8593796864,100000.0,10.944643101599999,12715.78690375675
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,,,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,300.0,3637.9536825739733,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,1000.0,1091.4073492406399,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,3000.0,363.82268257397334,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,10000.0,109.16804924064,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,30000.0,36.40958257397333,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,100.0,30.0,393216,4.365508,429.146898432,0.03034924064,34.36175187456,100000.0,10.94411924064,31789.46725939188
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,,,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,300.0,3637.9534206434932,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,1000.0,1091.40708731016,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,3000.0,363.82242064349333,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,10000.0,109.16778731016,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,30000.0,36.40932064349333,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,400.0,30.0,393216,4.365508,429.146898432,0.03008731016,8.612937968639999,100000.0,10.94385731016,127157.86903756755
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,,,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,300.0,3637.9533769884133,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,1000.0,1091.4070436550799,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,3000.0,363.82237698841334,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,10000.0,109.16774365507999,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,30000.0,36.40927698841333,254315.73807513504
2T_MoE_moderate_GQA,1091377,1091377,800.0,30.0,393216,4.365508,429.146898432,0.03004365508,4.32146898432,100000.0,10.94381365508,254315.73807513504
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,,,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,300.0,4088.19242592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,1000.0,1226.75342592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,3000.0,409.19942592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,10000.0,123.05552592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,30000.0,41.30012592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.1,30.0,393216,4.905324,482.212970496,0.42242592,38577.06763968,100000.0,12.68573592,31.78946725939188
2T_MoE_moderate_GQA,1226331,1226331,0.5,30.0,393216,4.905324,482.212970496,0.108485184,7715.437527936,,,158.94733629695938
2T_MoE_moderate_GQA,1226331,1226331,0.5,30.0,393216,4.905324,482.212970496,0.108485184,7715.437527936,300.0,4087.878485184,158.94733629695938
2T_MoE_moderate_GQA,1226331,1226331,0.5,30.0,393216,4.905324,482.212970496,0.108485184,7715.437527936,1000.0,1226.439485184,158.94733629695938
2T_MoE_moderate_GQA,1226331,1226331,0.5,30.0,393216,4.905324,482.212970496,0.108485184,7715.437527936,3000.0,408.885485184,158.94733629695938
2T_MoE_moderate_GQA,1226331,1226331,0.5,30.0,393216,4.905324,482.212970496,0.108485184,7715.437527936,10000.0,122.741585184,158.94733629695938
