context_seed,control_cutoff_shed_w,control_shortfall_fraction,control_target_s,detection_at_s,fault_at_s,healthy_east_load,migration_cutoff_s,move_concurrency,no_extrapolation,outcome,power_deadline_s,predecision_fraction,predecision_shed_w,qualifies,repair_cutoff_shed_w,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
12,25.13828098064681,0.32267352254185633,187.00168462358437,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,25.13828098064681,184.00168462358437,37.113979472624806,17.79537072774393,workload_bootstrap,0.6,3.0
12,25.13828098064681,0.37477555926940587,243.37653005207198,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,25.13828098064681,240.37653005207198,40.20681109534354,22.220593685847213,workload_bootstrap,0.65,3.0
12,25.13828098064681,0.4194344478930197,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,25.13828098064681,,43.29964271806227,,workload_bootstrap,0.7,
13,23.903235209732202,0.22714075237240958,83.57159699017126,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,82.57159699017124,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,1.0000000000000142
13,26.31427865040854,0.2265317217837143,78.04519716916991,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,29.901319760846604,78.04519716916991,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,0.0
13,26.31427865040854,0.29098741163507147,103.60222657671842,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,101.60222657671842,37.113979472624806,15.747107619012255,workload_bootstrap,0.6,2.0
13,26.31427865040854,0.34552684150929674,120.2604978944336,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,117.2604978944336,40.20681109534354,15.747107619012255,workload_bootstrap,0.65,3.0
13,26.31427865040854,0.3922749242586327,120.2604978944336,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,117.2604978944336,43.29964271806227,15.747107619012255,workload_bootstrap,0.7,3.0
14,27.490276320170267,0.11116156087394387,68.81855009443638,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.490276320170267,67.81855009443638,30.928316227187338,14.83145870919094,workload_bootstrap,0.5,1.0
14,24.661448940917296,0.27511414224710284,168.8597191960195,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.661448940917296,167.8597191960195,34.02114784990607,18.476852905327938,workload_bootstrap,0.55,1.0
14,24.661448940917296,0.33552129705984424,223.65768284976772,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.661448940917296,222.65768284976772,37.113979472624806,20.679006068371088,workload_bootstrap,0.6,1.0
14,24.661448940917296,0.3866350434398562,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.661448940917296,,40.20681109534354,,workload_bootstrap,0.65,
14,24.661448940917296,0.4304468260512951,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.661448940917296,,43.29964271806227,,workload_bootstrap,0.7,
15,27.490276320170267,0.11116156087394387,73.54682428433819,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.490276320170267,73.08502222725349,30.928316227187338,10.190387018078376,workload_bootstrap,0.5,0.46180205708469657
15,29.901319760846604,0.12109609314874548,75.01729244659867,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,29.901319760846604,72.01729244659867,34.02114784990607,12.435545052402066,workload_bootstrap,0.55,3.0
15,27.830706112778756,0.25012875180074323,115.05711561478569,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,28.58891984396385,113.05711561478569,37.113979472624806,15.512940886774949,workload_bootstrap,0.6,2.0
15,27.830706112778756,0.3078111555083784,120.68134732652497,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,28.58891984396385,117.68134732652497,40.20681109534354,16.509353738511145,workload_bootstrap,0.65,3.0
15,27.830706112778756,0.3572532158292085,122.70831460999689,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,28.58891984396385,120.70831460999689,43.29964271806227,16.740797320472392,workload_bootstrap,0.7,2.0
16,20.31619409929411,0.34311994387087624,132.64933211740941,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,20.31619409929411,132.6493321174094,30.928316227187338,12.990089585718902,workload_bootstrap,0.5,2.842170943040401e-14
16,21.314023503960755,0.37350663187516175,197.53988256649967,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.314023503960755,197.53988256649967,34.02114784990607,15.901626965414444,workload_bootstrap,0.55,0.0
16,21.314023503960755,0.4257144125522316,218.05420196453392,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.314023503960755,218.05420196453392,37.113979472624806,18.553818724080358,workload_bootstrap,0.6,0.0
16,21.314023503960755,0.4698902269712907,264.6320629881815,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.314023503960755,264.6320629881815,40.20681109534354,23.411920185758525,workload_bootstrap,0.65,0.0
16,21.314023503960755,0.5077552107590556,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.314023503960755,,43.29964271806227,,workload_bootstrap,0.7,
17,23.903235209732202,0.22714075237240958,78.58892250853424,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,78.58892250853422,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,1.4210854715202004e-14
17,18.904682069987814,0.44432556616281227,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.904682069987814,,34.02114784990607,,workload_bootstrap,0.55,
17,18.904682069987814,0.4906317689825779,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.904682069987814,,37.113979472624806,,workload_bootstrap,0.6,
17,18.904682069987814,0.5298139405993026,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.904682069987814,,40.20681109534354,,workload_bootstrap,0.65,
17,18.904682069987814,0.5633986591279239,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.904682069987814,,43.29964271806227,,workload_bootstrap,0.7,
18,23.903235209732202,0.22714075237240958,73.05727759213701,2.0,1.0,0.5,25.0,4,True,applied,30.0,0.0,0.0,False,29.287817935395992,29.40734721971767,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,43.64993037241934
18,26.31427865040854,0.2265317217837143,75.01729244659867,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,72.01729244659867,34.02114784990607,12.29463927753494,workload_bootstrap,0.55,3.0
18,27.54932442132315,0.25771030719991983,69.48478198758714,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,66.48478198758714,37.113979472624806,15.20617665723048,workload_bootstrap,0.6,3.0
18,27.54932442132315,0.3148095143383875,97.49922728203083,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,94.49922728203083,40.20681109534354,20.52131789089715,workload_bootstrap,0.65,3.0
18,27.54932442132315,0.36375169188564555,153.87407271051845,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,150.87407271051845,43.29964271806227,20.531453676203114,workload_bootstrap,0.7,3.0
19,23.903235209732202,0.22714075237240958,65.77408510886717,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,63.77408510886717,30.928316227187338,10.243207337731514,workload_bootstrap,0.5,2.0
19,22.727237539970474,0.33196735041868314,114.0617555422713,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,113.0617555422713,34.02114784990607,17.95305890521787,workload_bootstrap,0.55,1.0
19,22.727237539970474,0.3876367378837929,133.35975331248417,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,130.35975331248417,37.113979472624806,20.290319989731593,workload_bootstrap,0.6,3.0
19,22.727237539970474,0.4347416042004242,179.24383230861815,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,178.24383230861815,40.20681109534354,20.290319989731593,workload_bootstrap,0.65,1.0
19,22.727237539970474,0.4751172039003939,223.65768284976772,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,222.65768284976772,43.29964271806227,20.290319989731593,workload_bootstrap,0.7,1.0
20,23.903235209732202,0.22714075237240958,73.05727759213701,2.0,1.0,0.5,25.0,4,True,applied,30.0,0.0,0.0,True,37.44663770278066,17.212935853787123,30.928316227187338,9.508904840494367,workload_bootstrap,0.5,55.84434173834989
20,29.39820380270956,0.13588442305332962,62.729620123297956,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,33.659482495863415,59.729620123297956,34.02114784990607,11.103312777623628,workload_bootstrap,0.55,3.0
20,29.39820380270956,0.20789405446555215,62.729620123297956,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,33.659482495863415,59.729620123297956,37.113979472624806,13.678538717537123,workload_bootstrap,0.6,3.0
20,29.39820380270956,0.26882528104512504,67.03941601542479,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,33.659482495863415,64.03941601542479,40.20681109534354,16.74079732047239,workload_bootstrap,0.65,3.0
20,29.39820380270956,0.321052046684759,117.52758377704617,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,33.659482495863415,114.52758377704617,43.29964271806227,18.48002173639969,workload_bootstrap,0.7,3.0
21,27.490276320170267,0.11116156087394387,67.76944518138154,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.490276320170267,65.76944518138154,30.928316227187338,10.243207337731514,workload_bootstrap,0.5,2.0
21,26.31427865040854,0.2265317217837143,117.52758377704617,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,114.52758377704617,34.02114784990607,11.103312777623628,workload_bootstrap,0.55,3.0
21,26.31427865040854,0.29098741163507147,122.99341201182105,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,119.99341201182105,37.113979472624806,15.512940886774949,workload_bootstrap,0.6,3.0
21,26.31427865040854,0.34552684150929674,177.79137566556926,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,174.79137566556926,40.20681109534354,16.425420965524513,workload_bootstrap,0.65,3.0
21,26.31427865040854,0.3922749242586327,180.49139140324027,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,178.49139140324027,43.29964271806227,20.672004892005347,workload_bootstrap,0.7,2.0
22,17.148638934136045,0.44553596748788915,182.6809495347499,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,17.148638934136045,182.6809495347499,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,0.0
22,18.14646833880269,0.46661210789062807,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,34.02114784990607,,workload_bootstrap,0.55,
22,18.14646833880269,0.5110610988997424,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,37.113979472624806,,workload_bootstrap,0.6,
22,18.14646833880269,0.5486717835997622,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,40.20681109534354,,workload_bootstrap,0.65,
22,18.14646833880269,0.5809095133426363,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,43.29964271806227,,workload_bootstrap,0.7,
23,19.14019642953238,0.3811432769590181,121.1102467055307,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,19.14019642953238,121.11024670553067,30.928316227187338,14.988701205869189,workload_bootstrap,0.5,2.842170943040401e-14
23,21.55123987020872,0.3665340168624493,245.07881458291226,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.55123987020872,244.07881458291226,34.02114784990607,20.992737252149773,workload_bootstrap,0.55,1.0
23,21.55123987020872,0.4193228487905785,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.55123987020872,,37.113979472624806,,workload_bootstrap,0.6,
23,21.55123987020872,0.463990321960534,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.55123987020872,,40.20681109534354,,workload_bootstrap,0.65,
23,21.55123987020872,0.5022767275347816,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.55123987020872,,43.29964271806227,,workload_bootstrap,0.7,
24,23.903235209732202,0.22714075237240958,83.57159699017126,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,82.57159699017124,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,1.0000000000000142
24,26.31427865040854,0.2265317217837143,124.11654597475268,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,122.03787699739024,34.02114784990607,11.103312777623628,workload_bootstrap,0.55,2.0786689773624403
24,26.31427865040854,0.29098741163507147,119.34933419573068,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,117.34933419573068,37.113979472624806,11.103312777623628,workload_bootstrap,0.6,2.0
24,26.31427865040854,0.34552684150929674,119.34933419573068,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,117.34933419573068,40.20681109534354,12.315574362369107,workload_bootstrap,0.65,2.0
24,26.31427865040854,0.3922749242586327,124.11654597475268,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,122.03787699739024,43.29964271806227,14.346071217338364,workload_bootstrap,0.7,2.0786689773624403
25,26.31427865040854,0.14918489396208573,67.76944518138154,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,65.76944518138154,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,2.0
25,26.894324116498552,0.20948216576493894,81.35499306129674,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.894324116498552,80.35499306129674,34.02114784990607,18.48002173639969,workload_bootstrap,0.55,1.0
25,26.894324116498552,0.275358651951194,130.50370523216512,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.894324116498552,127.50370523216512,37.113979472624806,18.48002173639969,workload_bootstrap,0.6,3.0
25,26.894324116498552,0.3311002941087945,194.10468391827197,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.894324116498552,193.10468391827197,40.20681109534354,19.32999139098584,workload_bootstrap,0.65,1.0
25,26.894324116498552,0.37887884452959486,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.894324116498552,,43.29964271806227,,workload_bootstrap,0.7,
26,19.14019642953238,0.3811432769590181,93.57159699017126,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,19.14019642953238,93.57159699017126,30.928316227187338,14.988701205869189,workload_bootstrap,0.5,0.0
26,23.962283310885056,0.2956650546712458,207.8009759001657,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.72049704207018,204.8009759001657,34.02114784990607,18.476852905327938,workload_bootstrap,0.55,3.0
26,23.962283310885056,0.354359633448642,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.72049704207018,,37.113979472624806,,workload_bootstrap,0.6,
26,23.962283310885056,0.4040242770295157,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.72049704207018,,40.20681109534354,,workload_bootstrap,0.65,
26,23.962283310885056,0.44659397152740743,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.72049704207018,,43.29964271806227,,workload_bootstrap,0.7,
27,23.903235209732202,0.22714075237240958,106.35162375955878,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,106.35162375955878,30.928316227187338,10.52817921627859,workload_bootstrap,0.5,0.0
27,22.727237539970446,0.33196735041868397,223.65768284976772,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.48545127115557,222.65768284976772,34.02114784990607,21.360488245955096,workload_bootstrap,0.55,1.0
27,22.727237539970446,0.38763673788379366,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.48545127115557,,37.113979472624806,,workload_bootstrap,0.6,
27,22.727237539970446,0.4347416042004249,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.48545127115557,,40.20681109534354,,workload_bootstrap,0.65,
27,22.727237539970446,0.4751172039003946,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.48545127115557,,43.29964271806227,,workload_bootstrap,0.7,
28,23.903235209732202,0.22714075237240958,83.57159699017126,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,82.57159699017124,30.928316227187338,10.190387018078376,workload_bootstrap,0.5,1.0000000000000142
28,26.31427865040854,0.2265317217837143,77.30764312429685,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,77.30764312429685,34.02114784990607,12.579611156082015,workload_bootstrap,0.55,0.0
28,26.31427865040854,0.29098741163507147,124.3003229525172,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,121.3003229525172,37.113979472624806,11.620124054185144,workload_bootstrap,0.6,3.0
28,26.31427865040854,0.34552684150929674,137.31451645414202,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,134.31451645414202,40.20681109534354,12.29463927753494,workload_bootstrap,0.65,3.0
28,26.31427865040854,0.3922749242586327,137.31451645414202,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075186,134.31451645414202,43.29964271806227,16.34468283748865,workload_bootstrap,0.7,3.0
29,26.31427865040854,0.14918489396208573,110.83615602395591,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,110.83615602395591,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,0.0
29,24.483280675822215,0.2803511279561424,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.483280675822215,,34.02114784990607,,workload_bootstrap,0.55,
29,24.483280675822215,0.3403218672931306,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.483280675822215,,37.113979472624806,,workload_bootstrap,0.6,
29,24.483280675822215,0.3910663390398128,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.483280675822215,,40.20681109534354,,workload_bootstrap,0.65,
29,24.483280675822215,0.4345616005369691,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.483280675822215,,43.29964271806227,,workload_bootstrap,0.7,
30,20.31619409929411,0.34311994387087624,106.58579049179608,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,20.31619409929411,106.58579049179608,30.928316227187338,11.898128978498006,workload_bootstrap,0.5,0.0
30,23.725066944637092,0.3026376696839582,183.926590051468,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,182.926590051468,34.02114784990607,17.79537072774393,workload_bootstrap,0.55,1.0
30,23.725066944637092,0.360751197210295,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,,37.113979472624806,,workload_bootstrap,0.6,
30,23.725066944637092,0.40992418204027237,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,,40.20681109534354,,workload_bootstrap,0.65,
30,23.725066944637092,0.45207245475168145,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,,43.29964271806227,,workload_bootstrap,0.7,
31,20.31619409929411,0.34311994387087624,107.34092184785098,2.0,1.0,0.5,25.0,4,True,applied,30.0,0.0,0.0,False,26.65470844301703,33.168871258334704,30.928316227187338,9.84669703869458,workload_bootstrap,0.5,74.17205058951627
31,27.54932442132315,0.19022942603627616,94.76631316464338,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,91.76631316464338,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,3.0
31,27.54932442132315,0.25771030719991983,135.79495196071187,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,132.79495196071187,37.113979472624806,15.747107619012255,workload_bootstrap,0.6,3.0
31,27.54932442132315,0.3148095143383875,176.82359075678036,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,173.82359075678036,40.20681109534354,18.469885951093723,workload_bootstrap,0.65,3.0
31,27.54932442132315,0.36375169188564555,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,,43.29964271806227,,workload_bootstrap,0.7,
32,23.903235209732202,0.22714075237240958,73.36999410580057,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,73.36999410580056,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,1.4210854715202004e-14
32,26.31427865040854,0.2265317217837143,120.65071773997781,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,120.65071773997781,34.02114784990607,12.29463927753494,workload_bootstrap,0.55,0.0
32,26.31427865040854,0.29098741163507147,133.66491124160262,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,133.66491124160262,37.113979472624806,12.29463927753494,workload_bootstrap,0.6,0.0
32,26.31427865040854,0.34552684150929674,133.66491124160262,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,133.66491124160262,40.20681109534354,12.315574362369107,workload_bootstrap,0.65,0.0
32,26.31427865040854,0.3922749242586327,133.66491124160262,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,133.66491124160262,43.29964271806227,17.77443564290976,workload_bootstrap,0.7,0.0
33,15.628867260003233,0.4946744871204861,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,15.628867260003233,,30.928316227187338,,workload_bootstrap,0.5,
33,15.628867260003233,0.5406131701095328,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,15.628867260003233,,34.02114784990607,,workload_bootstrap,0.55,
33,15.628867260003233,0.5788954059337384,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,15.628867260003233,,37.113979472624806,,workload_bootstrap,0.6,
33,15.628867260003233,0.6112880670157586,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,15.628867260003233,,40.20681109534354,,workload_bootstrap,0.65,
33,15.628867260003233,0.6390532050860616,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,15.628867260003233,,43.29964271806227,,workload_bootstrap,0.7,
34,17.72698239352269,0.42683648656114365,163.4374390218722,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,17.72698239352269,162.4374390218722,30.928316227187338,15.252737999582097,workload_bootstrap,0.5,1.0
34,16.24030510297814,0.5226408828230357,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.24030510297814,,34.02114784990607,,workload_bootstrap,0.55,
34,16.24030510297814,0.5624208092544494,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.24030510297814,,37.113979472624806,,workload_bootstrap,0.6,
34,16.24030510297814,0.5960807470041071,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.24030510297814,,40.20681109534354,,workload_bootstrap,0.65,
34,16.24030510297814,0.6249321222180995,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.24030510297814,,43.29964271806227,,workload_bootstrap,0.7,
35,22.727237539970446,0.26516408546055237,63.05727759213701,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970446,62.05727759213699,30.928316227187338,15.747107619012255,workload_bootstrap,0.5,1.0000000000000213
35,27.54932442132315,0.19022942603627616,132.84868821936715,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,130.84868821936715,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,2.0
35,27.54932442132315,0.25771030719991983,240.96950743711744,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,238.96950743711744,37.113979472624806,18.329342096353326,workload_bootstrap,0.6,2.0
35,27.54932442132315,0.3148095143383875,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,,40.20681109534354,,workload_bootstrap,0.65,
35,27.54932442132315,0.36375169188564555,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.54932442132315,,43.29964271806227,,workload_bootstrap,0.7,
36,22.727237539970446,0.26516408546055237,78.58892250853424,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970446,78.58892250853422,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,1.4210854715202004e-14
36,16.85027272746413,0.5047118103773606,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.85027272746413,,34.02114784990607,,workload_bootstrap,0.55,
36,16.85027272746413,0.5459858261792472,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.85027272746413,,37.113979472624806,,workload_bootstrap,0.6,
36,16.85027272746413,0.5809099933962282,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.85027272746413,,40.20681109534354,,workload_bootstrap,0.65,
36,16.85027272746413,0.6108449938679261,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.85027272746413,,43.29964271806227,,workload_bootstrap,0.7,
37,20.31619409929411,0.34311994387087624,86.07147109376183,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,20.31619409929411,86.07147109376183,30.928316227187338,10.190387018078376,workload_bootstrap,0.5,0.0
37,21.0761098371826,0.3804997429785195,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.0761098371826,,34.02114784990607,,workload_bootstrap,0.55,
37,21.0761098371826,0.4321247643969762,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.0761098371826,,37.113979472624806,,workload_bootstrap,0.6,
37,21.0761098371826,0.4758074748279781,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,21.0761098371826,,40.20681109534354,,workload_bootstrap,0.65,
