auroc,brier,ece,feasible,model,n_checkpoints,n_runs,negatives,note,positives,scheme,slice_kind,slice_value,source_slice,target
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_success_eventual
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_success_eventual
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_success_eventual
,,,False,ledger_basic,32,12,0,insufficient data,32,loso,phase,early,loso->tb_live,y_success_eventual
,,,False,ledger_basic,27,12,0,insufficient data,27,loso,phase,late,loso->tb_live,y_success_eventual
,,,False,ledger_basic,24,12,0,insufficient data,24,loso,phase,middle,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_success_eventual
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_success_eventual
,,,False,time_only,32,12,0,insufficient data,32,loso,phase,early,loso->tb_live,y_success_eventual
,,,False,time_only,27,12,0,insufficient data,27,loso,phase,late,loso->tb_live,y_success_eventual
,,,False,time_only,24,12,0,insufficient data,24,loso,phase,middle,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_success_eventual
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_success_eventual
,,,False,constant,32,12,32,insufficient data,0,loso,phase,early,loso->tb_live,y_timeout
,,,False,constant,27,12,27,insufficient data,0,loso,phase,late,loso->tb_live,y_timeout
,,,False,constant,24,12,24,insufficient data,0,loso,phase,middle,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_timeout
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_timeout
,,,False,ledger_basic,32,12,32,insufficient data,0,loso,phase,early,loso->tb_live,y_timeout
,,,False,ledger_basic,27,12,27,insufficient data,0,loso,phase,late,loso->tb_live,y_timeout
,,,False,ledger_basic,24,12,24,insufficient data,0,loso,phase,middle,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_timeout
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_timeout
,,,False,time_only,32,12,32,insufficient data,0,loso,phase,early,loso->tb_live,y_timeout
,,,False,time_only,27,12,27,insufficient data,0,loso,phase,late,loso->tb_live,y_timeout
,,,False,time_only,24,12,24,insufficient data,0,loso,phase,middle,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_timeout
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_timeout
,,,False,constant,12,10,8,insufficient data,4,loso,phase,early,loso->tb_live,y_validation_new_work_h5
,,,False,constant,8,7,3,insufficient data,5,loso,phase,late,loso->tb_live,y_validation_new_work_h5
,,,False,constant,3,3,1,insufficient data,2,loso,phase,middle,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_validation_new_work_h5
,,,False,constant,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,12,10,8,insufficient data,4,loso,phase,early,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,8,7,3,insufficient data,5,loso,phase,late,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,3,3,1,insufficient data,2,loso,phase,middle,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_validation_new_work_h5
,,,False,ledger_basic,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,12,10,8,insufficient data,4,loso,phase,early,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,8,7,3,insufficient data,5,loso,phase,late,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,3,3,1,insufficient data,2,loso,phase,middle,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,hidden_work_gap,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,high_progress_failure,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,low_progress_success,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,no_validation_frontier,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,nonmonotone_recovery,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,scope_discovery_after_high_progress,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,stuck_loop,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,submit_without_validation,loso->tb_live,y_validation_new_work_h5
,,,False,time_only,0,0,0,no runs in shape,0,loso,shape,validation_induced_reopen,loso->tb_live,y_validation_new_work_h5
